,user_id,gender
1717,159256564,1
1718,103658681,0
1719,151093806,1
1722,150144085,0
1723,151083357,0
1724,151083824,0
1725,151086297,0
1726,151086737,0
1727,151087013,0
1728,151087103,1
1729,151118302,1
1730,151274154,0
1731,151083417,0
1732,159270168,1
1733,159321273,1
1734,134697067,0
1735,162587827,0
1737,162233962,1
1738,159436036,1
1739,209016210,1
1740,72711029,1
1742,149372331,0
1743,149372337,1
1744,149372391,0
1745,150074457,1
1746,162327059,1
1747,162322167,0
1748,171354438,1
1749,162331164,1
1750,171595287,0
1751,151056885,0
1752,162325867,0
1753,196649655,0
1754,162377747,0
1755,197142563,1
1756,162309463,0
1757,162327227,1
1758,162327230,0
1759,162232121,1
1761,149372342,1
1762,149372376,1
1763,149372381,0
1764,120592540,0
1765,150152909,0
1766,168924627,1
1767,171354430,1
1768,162326290,1
1769,162323923,0
1770,162314912,1
1771,75361836,0
1772,197144386,1
1773,197145131,1
1774,162316798,1
1775,199190831,1
1776,153307075,1
1777,162304370,0
1778,162325860,0
1779,162322912,0
1780,149372328,1
1781,91900432,0
1782,149372353,1
1783,149372386,0
1784,150144248,1
1785,150144276,1
1786,150144278,1
1787,150144283,0
1788,150144323,1
1789,150144480,0
1790,150144540,0
1791,150262939,0
1792,150263093,1
1793,150263151,0
1794,150263158,0
1795,150263198,0
1796,150263219,0
1797,171354431,1
1798,175865809,1
1799,154061416,0
1800,148967299,0
1801,150143499,1
1802,150143608,1
1803,150143676,0
1804,150143693,0
1805,150143961,0
1806,150144007,1
1807,150144073,0
1808,150144086,1
1809,150144146,1
1810,150144215,1
1811,150144296,0
1812,150144387,1
1813,150145204,0
1814,150262940,1
1815,150262960,1
1816,150263035,0
1817,150263041,0
1818,150263119,1
1819,150263218,0
1820,150143490,1
1821,150143659,1
1822,150143914,1
1823,150144199,1
1824,150144252,0
1825,150144280,1
1826,150144342,0
1827,150144417,0
1828,150144507,1
1829,150144803,0
1830,150145289,1
1831,150146056,0
1832,150165909,0
1833,150263019,1
1834,150263030,0
1835,150263149,0
1836,150263153,1
1837,150263157,1
1838,120528276,1
1839,162844927,1
1840,120431441,1
1841,123246713,1
1843,150143140,0
1844,150143756,0
1845,150143805,0
1846,150143860,1
1847,150144127,1
1848,150144281,1
1849,150145481,0
1850,150175504,0
1851,150182345,1
1852,150263226,1
1855,155361691,0
1856,162436162,1
1857,169030651,1
1858,169030660,1
1860,155361648,1
1861,155361649,0
1862,155361650,0
1863,155361651,0
1864,159568970,1
1866,120584343,0
1867,169030656,0
1868,169030659,0
1869,162377913,0
1870,162312783,0
1871,162320450,1
1873,125585136,1
1876,162790799,0
1877,212742512,0
1878,162326713,0
1880,154027990,0
1881,155361636,1
1882,155361653,1
1883,155361657,0
1884,155361658,0
1885,155361659,1
1886,155361662,1
1887,155361681,0
1888,155361689,1
1889,162575533,0
1890,169030653,0
1891,169030655,0
1892,162311315,0
1893,162424623,1
1894,162440981,0
1897,162327139,1
1898,162314266,0
1899,162317332,0
1900,149837618,0
1901,150951790,0
1902,155361646,0
1903,155361663,1
1904,155361687,1
1906,169030654,0
1907,162813722,1
1908,162326049,1
1909,169030662,0
1910,162432289,1
1911,162378905,0
1912,162318098,0
1913,162326016,1
1914,162331177,0
1915,162319436,1
1916,162314000,0
1917,162317851,0
1919,162322610,0
1920,155361632,0
1921,155361635,1
1922,155361645,1
1923,155361647,0
1924,155361668,0
1925,155361703,0
1928,169030658,0
1930,169030661,0
1931,171356851,1
1932,162425672,0
1934,162388919,0
1936,162318733,0
1937,162377905,1
1938,162321647,0
1939,92919317,1
1940,149373357,0
1941,149373360,0
1942,150276486,0
1943,150422463,0
1944,154228632,0
1946,171357261,0
1947,162480655,0
1948,171966229,0
1949,162424853,1
1950,171574907,0
1951,159152321,0
1952,162479682,1
1953,162440075,0
1954,194790815,1
1955,162441333,0
1956,162424495,0
1958,162574685,0
1959,162481546,0
1961,65294245,1
1962,149373341,1
1963,149373352,1
1964,149373353,0
1965,150276491,1
1966,150284922,0
1967,150284924,0
1968,159270352,0
1969,162653423,1
1970,72325587,0
1971,171575154,1
1972,162483197,0
1973,152342080,1
1974,177106968,1
1975,162624738,1
1976,162627634,0
1977,162480697,1
1978,198871184,1
1979,198878194,0
1980,149373338,1
1981,149373339,0
1982,149375949,0
1983,149375972,1
1984,149375975,0
1985,150262971,1
1986,150422496,0
1987,163391040,1
1988,149933622,1
1989,123723435,1
1990,162628940,0
1991,171574976,0
1992,162462985,0
1993,162469978,0
1994,162480554,0
1995,162653257,0
1996,198873136,1
1997,198875847,1
1998,162480560,0
1999,162598366,1
2001,149373330,1
2002,149373340,0
2003,150056367,0
2004,150144317,0
2005,150612035,1
2006,153750456,1
2007,162575798,1
2008,152579269,1
2009,65293430,0
2010,152542576,0
2011,150685030,0
2012,150632017,1
2013,152523105,1
2014,114053289,0
2015,162665658,0
2016,162525225,0
2017,46775462,0
2018,162480672,1
2019,162482283,0
2020,150608331,1
2021,64237120,1
2022,152521222,1
2024,150689768,0
2025,150620938,1
2026,150535682,0
2027,150635488,1
2028,150535026,0
2029,150535031,0
2030,152579206,0
2031,150608052,0
2033,151027610,0
2034,150605608,0
2035,152540111,1
2036,152576062,0
2037,152562849,0
2038,123240741,0
2039,150321948,0
2040,153946209,1
2041,150632062,0
2042,150818257,0
2043,150610503,1
2044,153389533,0
2045,149110547,1
2046,150611641,0
2047,71382660,0
2048,152560891,0
2049,152553267,0
2050,153233916,1
2051,150557169,1
2052,153251337,1
2053,151015143,0
2054,150689958,0
2056,152542627,0
2057,155302729,1
2058,155231260,1
2062,150416681,1
2063,150416682,1
2064,150416699,1
2065,151306259,0
2066,157761321,1
2067,64813827,0
2068,155542225,0
2069,155563707,1
2070,155221952,1
2071,155335383,1
2072,155350084,0
2073,156580863,1
2074,155571020,1
2076,152519362,1
2078,155240189,1
2079,155230013,1
2080,103446333,1
2083,150416658,0
2084,150416685,1
2085,151306010,0
2086,151268488,1
2087,155257861,1
2088,155287123,1
2089,120454418,1
2090,171356396,1
2091,171598863,1
2092,151328047,0
2094,150959484,1
2096,150324939,1
2098,155605968,1
2099,152579465,0
2100,150376577,0
2101,150376579,1
2102,155317600,1
2103,171401485,0
2104,171356136,1
2105,175789140,0
2106,176233240,1
2107,120537932,0
2108,155323846,1
2109,175272185,1
2110,155314115,0
2111,155571813,0
2112,155570824,1
2113,155236318,1
2114,155296872,0
2115,155710641,1
2116,155441086,1
2117,152510092,1
2118,155221878,1
2119,207282823,0
2120,150376575,1
2121,150376669,1
2122,171401075,1
2123,171356138,1
2124,171356139,1
2125,176957026,0
2126,188838300,1
2127,188930281,1
2128,191290518,1
2129,191291025,1
2130,175012198,1
2131,175012517,1
2132,212313652,1
2133,212337424,1
2134,212779112,1
2135,208522384,1
2136,212779113,1
2137,212779115,1
2138,212779116,1
2139,212779117,1
2141,150376578,1
2142,150376582,1
2143,165537823,1
2144,171061412,1
2145,171400997,1
2146,176230674,1
2147,176528845,1
2148,188580979,0
2149,191290341,0
2150,194886381,0
2151,195417022,1
2152,211980699,1
2153,175419790,1
2154,212309358,1
2155,212779118,1
2156,175419632,0
2157,212779119,0
2158,212779120,1
2159,212779121,1
2161,132399888,1
2162,150376627,1
2163,171401284,1
2164,171061445,1
2165,165948788,1
2166,155356582,1
2167,155674234,1
2168,155298977,1
2169,155476609,1
2170,212779124,1
2171,212779125,1
2172,165947455,1
2173,212779126,1
2174,212779128,1
2175,134145608,1
2176,212779130,1
2177,155643220,1
2178,155269223,1
2179,155350711,0
2180,123242925,1
2182,150416636,1
2183,155221377,1
2184,155214978,1
2185,155275807,1
2186,151004317,0
2187,165142509,0
2188,155480629,0
2189,176658785,1
2190,187722540,1
2191,155359112,0
2192,155226169,0
2193,150958684,0
2194,150319849,0
2195,150963284,0
2196,155274793,1
2197,152519228,1
2198,155350900,0
2199,155357606,1
2200,132399778,1
2201,132400120,1
2202,150416684,1
2203,155249907,1
2204,152501088,1
2205,155466597,1
2206,163734989,1
2207,191290438,1
2208,155614938,1
2209,154051553,1
2210,155229368,0
2211,155229363,1
2212,155269315,1
2213,155217084,1
2214,151083914,0
2215,122855663,1
2216,155239574,1
2217,147059080,1
2218,155230913,1
2219,155223409,1
2220,150416627,0
2221,150416631,1
2222,150416633,1
2223,150416680,0
2224,155251411,1
2225,191290412,0
2226,145512026,0
2227,155257995,1
2228,155459615,1
2229,155339298,1
2230,195940545,1
2231,155232746,1
2232,151015843,1
2233,155308189,1
2234,155210796,1
2235,155485924,0
2236,155228436,0
2237,155309311,1
2238,152536725,1
2239,155229523,0
2240,150376544,1
2241,122330790,0
2242,147770501,1
2243,153112869,1
2244,152147536,1
2245,123240738,0
2246,151831645,1
2247,150544906,1
2248,149321588,0
2249,152325846,0
2251,155233239,1
2252,155560810,0
2253,120568773,1
2255,151074830,1
2256,151565163,1
2257,151132128,0
2259,122753024,0
2260,149473439,1
2261,154570993,1
2262,153194226,1
2263,154704156,0
2264,151249887,0
2265,159344778,0
2266,151197910,0
2267,152791763,1
2268,121100452,0
2269,149250907,1
2270,206034544,1
2272,152310681,1
2273,151251869,1
2274,154547369,1
2275,149228481,0
2276,151058381,1
2277,151413266,1
2278,134697539,0
2279,151577423,1
2280,154231806,1
2281,171401061,0
2282,154236739,0
2283,154362848,1
2284,154231939,1
2285,154982130,1
2286,150787825,0
2287,154364641,0
2288,154553498,1
2289,154231496,1
2290,151575988,0
2291,162626603,1
2292,154388963,0
2293,155057158,1
2294,154231172,1
2295,154389559,1
2296,154231289,0
2297,159435927,1
2298,154309764,1
2299,154313616,1
2300,65294479,1
2301,154231114,0
2302,154236085,1
2303,154231777,1
2304,154232325,1
2305,154308867,1
2306,154288865,1
2307,154342257,1
2308,207110732,0
2309,154231320,1
2310,154285393,1
2311,154282962,1
2312,154338443,0
2313,154361786,1
2314,195687252,1
2315,128069232,1
2316,154255528,1
2317,154358457,1
2318,154319083,1
2319,154363506,1
2320,154734946,0
2321,92916706,0
2322,154319274,0
2323,154233675,1
2324,154230903,1
2325,154231321,1
2326,154302300,0
2327,154281051,0
2328,154756978,0
2329,154385011,0
2330,154232469,1
2331,154316439,1
2332,154360521,1
2333,118163772,1
2334,154237329,1
2335,195687258,1
2336,63960149,0
2337,154231195,0
2338,154263915,0
2339,154363209,1
2340,155361605,0
2341,155361610,0
2342,155361693,1
2343,154263668,1
2344,154358547,1
2345,154237050,1
2346,154236750,0
2347,171356842,0
2348,171566034,0
2349,154251221,0
2350,154365652,0
2351,154250187,1
2352,154316686,1
2353,154236902,0
2354,154273470,1
2355,152522748,0
2356,154236747,1
2357,154231344,1
2358,210696901,0
2359,212779139,0
2361,150074234,1
2362,150074263,0
2363,150074265,1
2364,152264647,0
2365,155361606,0
2366,171356837,0
2367,171356838,1
2368,146698764,1
2369,171356849,0
2371,195686673,0
2372,210695033,1
2373,212779140,0
2375,210802491,1
2376,212779143,1
2377,212779144,0
2378,210699917,1
2379,212779146,1
2381,150074184,1
2382,150074187,0
2383,150074188,1
2384,150074191,0
2385,150074200,1
2386,150074210,0
2387,150074213,1
2388,150074215,1
2390,150074228,1
2391,134697395,1
2392,150074236,1
2393,150074238,1
2394,150074260,0
2395,150074264,0
2397,150074285,0
2398,150074287,1
2399,150074304,0
2401,150074186,1
2402,150074189,0
2403,150074190,1
2405,150074205,0
2406,150074206,1
2407,150074208,0
2408,150074211,1
2410,150074229,0
2411,150074235,0
2412,150074239,0
2413,150074277,0
2414,150074280,0
2415,150074282,0
2416,150074284,0
2417,150074293,0
2418,150074302,1
2419,150074307,0
2421,123241969,1
2423,63959875,1
2424,150074218,0
2425,150074219,1
2426,150074224,1
2427,150074225,0
2428,150074227,0
2429,150074230,1
2430,150074261,0
2431,150074267,0
2432,150074271,1
2433,150074272,0
2434,150074276,0
2435,150074279,1
2436,150074308,1
2437,150074310,0
2438,162015152,1
2439,150074233,0
2440,150074281,0
2441,150143684,0
2442,150143754,1
2443,150144123,0
2444,150144208,0
2445,150144284,1
2446,150144312,1
2447,150144356,1
2448,150144446,0
2449,150144822,1
2450,150145380,0
2451,150262944,1
2452,145223322,1
2454,150263079,1
2455,150263094,0
2456,150263126,1
2457,150263156,1
2458,150263175,1
2459,150263237,0
2460,149372319,1
2461,149372362,0
2462,149372374,0
2463,150143187,0
2464,150143719,1
2465,150143858,0
2466,150144050,1
2467,150144109,0
2468,150144394,0
2469,150144408,1
2470,150144426,1
2471,150144427,0
2472,150144482,0
2473,150145140,1
2474,150262953,0
2475,150263230,1
2476,155793763,0
2477,162165017,0
2478,212306056,1
2479,212305437,1
2480,147048610,0
2481,149372311,1
2482,149372345,1
2483,149372366,1
2484,149372370,0
2485,150423443,0
2486,207165312,0
2487,162325952,0
2488,162324086,0
2489,162327011,0
2490,171603907,1
2491,162325097,0
2492,162184249,0
2493,194886056,1
2494,162327236,0
2495,162326557,1
2496,162322961,1
2497,162327043,1
2498,162322537,0
2499,162326695,0
2501,149372314,0
2502,149372315,0
2503,149372320,1
2504,149372355,0
2505,149372371,0
2506,162164727,1
2507,152350570,0
2508,162327204,0
2509,162326173,1
2510,199051161,1
2511,212304097,0
2512,161153500,1
2513,162548348,1
2514,151153229,0
2515,212303897,1
2516,162321026,0
2517,162374635,0
2518,212306720,0
2519,212779194,1
2520,149372313,1
2521,149372326,0
2522,162324013,0
2523,163373915,0
2525,162320878,1
2526,162323221,0
2527,162326724,0
2528,162326623,0
2529,212304216,1
2530,162322415,1
2531,162387921,0
2532,162326156,1
2533,162323784,0
2534,171556252,0
2535,162320837,0
2536,162161056,0
2537,188937647,0
2538,153194324,0
2539,153055138,1
2540,155361384,1
2541,151614780,1
2542,151590525,0
2543,153718816,1
2544,153034266,0
2545,153136905,1
2546,145330250,1
2547,153787845,1
2548,152822793,0
2549,154062050,1
2550,151590301,1
2551,153048987,1
2552,153037027,1
2553,156673856,1
2554,153624386,1
2555,165659271,1
2556,153105135,1
2557,153086147,0
2558,156999009,1
2559,153177999,0
2560,153626373,1
2561,155361385,0
2562,153168145,0
2563,153033970,0
2564,145218417,1
2565,155361403,1
2566,168924626,1
2567,153361737,0
2568,153360158,0
2569,153357042,0
2570,153665613,0
2571,75087467,1
2572,153639602,0
2573,153057461,1
2574,154086413,1
2575,156994675,1
2576,156604538,0
2577,154775657,1
2578,157760395,0
2579,153552293,1
2580,150263164,1
2581,150376593,0
2582,150376658,0
2583,171061424,1
2584,171061433,0
2585,171061447,1
2586,171356151,1
2587,171356169,0
2588,171592552,1
2589,175404034,0
2591,175410402,1
2592,175885241,0
2593,176140680,1
2594,162033116,0
2595,172378506,1
2596,212697253,0
2597,171727080,1
2599,175404681,0
2600,99885802,1
2602,171061427,0
2603,171061432,0
2604,171061442,1
2605,171061443,1
2606,171356150,1
2607,171356152,1
2608,150939227,1
2609,171356170,0
2610,175404183,1
2611,175404729,0
2612,175944373,1
2613,176106039,1
2614,176826810,0
2616,150537245,1
2618,175124421,0
2619,171727710,1
2620,149373452,1
2621,149373453,0
2622,150376659,0
2623,150423441,1
2624,171061428,1
2626,171061448,1
2627,171372317,0
2628,171372318,1
2629,171556269,0
2630,171556278,0
2631,175818897,0
2632,171556499,0
2634,171556461,0
2635,205014068,0
2636,171556443,0
2637,212779202,1
2638,171556329,0
2641,149373454,0
2642,149373455,1
2643,149373482,1
2644,149373485,1
2645,171354441,0
2646,171372315,1
2647,122372075,0
2648,171556271,0
2650,171556305,0
2651,171556377,0
2652,171302814,1
2653,171556430,0
2654,191290959,0
2655,209924674,1
2656,171556254,1
2657,171556282,0
2658,145943639,0
2659,171556365,1
2661,149373449,0
2662,149373451,1
2663,149373478,0
2664,149373479,0
2665,149373481,0
2666,149373486,1
2667,149792537,1
2668,171372316,1
2669,171372333,0
2670,171372335,1
2671,171556281,1
2672,171556386,0
2673,123387885,0
2674,64783230,0
2675,171556301,0
2676,171556319,0
2677,171556366,0
2678,171556287,0
2679,171556277,0
2680,149373477,0
2681,150422498,1
2682,150423396,1
2683,150423397,0
2684,165006628,1
2685,134697578,0
2687,171372332,1
2688,171372336,0
2690,171556416,0
2691,171556677,0
2692,122314594,0
2693,171556875,1
2694,171595410,0
2695,171595420,0
2696,171596796,1
2698,175402440,0
2699,171556384,0
2700,111391470,1
2701,150422469,1
2702,150422472,1
2703,150422481,0
2704,150422510,1
2705,150422512,1
2706,150422516,0
2707,171595280,1
2708,171595363,1
2709,171595364,0
2710,171595419,0
2711,171595448,0
2712,171595456,1
2713,171595590,0
2714,171595968,0
2715,171596301,1
2716,171595389,1
2717,171595400,1
2718,171595335,0
2719,171595605,1
2720,150422468,0
2721,150422471,0
2722,150422474,0
2723,150422484,0
2724,150422485,0
2725,150422486,0
2726,150422513,0
2728,171196118,0
2729,171357273,0
2730,171595286,0
2731,171595353,0
2732,171595466,0
2733,171595474,1
2734,171595543,0
2735,171598734,1
2736,171722940,0
2737,176888277,0
2738,171196376,0
2739,171196108,0
2740,117750394,0
2741,149373386,0
2742,150422477,0
2743,150422511,1
2744,150422514,1
2745,150423426,0
2746,99675301,0
2747,171196305,0
2748,171595396,0
2749,177111954,0
2750,176058659,0
2751,171595330,1
2752,194819589,1
2753,171610967,1
2754,157830415,0
2755,157732881,0
2756,171595445,0
2757,92917015,0
2758,134697524,0
2759,155364363,0
2760,149373385,0
2761,149373387,0
2762,150423357,0
2763,150423358,0
2764,150423363,0
2765,150423373,0
2766,150423374,0
2767,150423415,0
2768,150423417,0
2769,150423450,0
2770,171529104,0
2771,171529131,0
2772,162180893,0
2773,157735606,0
2774,171556318,0
2775,155357523,0
2776,162314080,0
2777,162314591,0
2778,157753217,1
2779,155071672,0
2780,150423345,0
2781,150423364,0
2782,150423365,1
2783,150423375,0
2784,150423382,1
2785,150423419,0
2786,150423430,0
2787,154976580,0
2788,154973008,1
2789,155076986,0
2790,171401427,1
2791,175171233,0
2792,200482653,0
2793,162290645,0
2794,154934699,0
2796,155398272,0
2797,155707931,0
2798,155071643,0
2799,154942377,1
2800,150423381,1
2801,150423414,0
2802,150423429,1
2803,162289934,0
2804,171356831,0
2805,171529127,0
2806,155055498,0
2807,162083011,0
2808,152231426,1
2809,191291205,1
2810,162284306,0
2811,155378800,0
2812,162326773,1
2813,152242982,1
2815,212779337,1
2816,151515064,1
2817,162325277,1
2818,212779338,0
2819,162087622,0
2821,152296918,1
2822,155361596,0
2823,155361598,0
2824,155361599,0
2826,151551201,1
2827,191290428,0
2828,162015053,0
2829,191290531,1
2830,191290640,1
2834,162080097,1
2835,162093948,1
2836,168569225,0
2837,162087515,0
2839,162088617,0
2840,151738913,0
2841,155361597,0
2842,171356833,0
2844,171356834,0
2845,191290550,1
2846,191291019,0
2847,162082212,0
2848,151519579,0
2849,162080102,0
2850,206780717,0
2851,212251209,0
2852,212267959,0
2853,212290333,0
2854,162326032,1
2855,151517515,1
2856,212779342,0
2857,162079969,0
2858,151514835,0
2859,162098334,1
2862,150265099,1
2863,150265142,1
2864,150416617,1
2865,150416621,1
2866,150416630,1
2868,155339789,0
2869,72699478,1
2870,155330075,1
2871,155227456,1
2872,155225221,1
2873,155384095,1
2875,155232175,0
2876,212779347,1
2877,212779348,1
2878,155272351,0
2879,155536570,1
2881,123242226,1
2882,150217874,0
2883,150265122,1
2884,150265128,1
2885,150265131,1
2886,150265182,1
2887,150416626,0
2888,150416655,1
2889,152519933,1
2890,150725401,1
2891,155560696,0
2892,157631492,0
2893,155326283,1
2894,155275199,0
2895,155225982,1
2896,155302996,1
2897,155220015,1
2898,155231216,1
2899,155347224,0
2900,150144195,1
2901,150376569,1
2902,150376648,1
2903,150693822,1
2904,150694091,1
2905,161234403,1
2906,153440624,1
2907,171356159,1
2908,154381147,0
2909,163120655,1
2910,162695990,1
2911,162553662,1
2912,172350218,1
2913,154365810,0
2914,155302154,1
2915,155487116,0
2916,154232857,0
2917,154245750,1
2918,154232649,0
2919,154384512,0
2920,150376649,1
2921,150693725,1
2922,155141341,1
2923,154243638,0
2924,162545455,1
2925,165975872,1
2926,162545316,1
2927,162552553,1
2928,154246225,1
2929,154560875,0
2930,155994841,1
2931,154563432,0
2932,154302067,1
2933,122765703,0
2934,154352553,1
2935,154384778,1
2936,154231885,1
2937,154469167,0
2938,154247829,1
2939,154302055,1
2940,123241475,1
2941,150376567,1
2942,150694086,1
2943,150694403,1
2944,154253512,1
2945,162618168,1
2946,162873635,1
2947,162625152,1
2948,162624776,1
2949,162687204,1
2950,162772267,1
2951,162905751,0
2952,162628952,0
2953,162574123,1
2954,162711109,1
2955,162542482,1
2956,171400891,1
2957,191290448,1
2958,162685282,1
2959,162727327,1
2961,150376640,1
2962,150376643,0
2963,150376644,1
2964,150376646,1
2965,150693936,1
2966,150694135,1
2967,150694751,1
2968,162625644,1
2969,162651408,1
2970,124573384,1
2971,152320094,1
2972,162687118,1
2973,168975725,1
2974,162702896,1
2975,162774350,1
2976,162876538,0
2977,99675315,1
2978,163147769,1
2979,162688363,1
2980,126050604,0
2981,150144047,1
2982,150236398,1
2983,150376563,1
2984,150376566,1
2985,150694067,1
2986,195436501,1
2987,162629474,1
2988,162616952,1
2989,162626081,1
2990,162776851,0
2991,168975723,0
2992,162639367,1
2993,162629751,1
2994,162635789,1
2995,162624054,1
2996,153311012,1
2997,162567843,1
2998,162689359,1
2999,162877057,0
3000,126358890,0
3001,131534848,1
3002,149373370,1
3003,149373375,1
3004,149793723,0
3005,150376565,1
3006,150376624,1
3007,150423378,0
3008,150423404,0
3009,150423425,0
3010,164060245,0
3011,162077936,1
3012,168924632,0
3013,152461363,1
3014,162616178,0
3015,162722893,1
3016,195180965,0
3017,162574061,0
3018,162690029,1
3019,154967302,0
3021,149373364,0
3022,149373381,0
3023,149373382,0
3024,150143970,0
3025,155053115,0
3027,187743850,0
3028,155058164,0
3031,210792601,0
3032,212012482,0
3033,122758868,1
3034,163723741,0
3035,212789095,1
3036,155045495,1
3037,155317670,0
3038,210667427,0
3039,212789098,1
3042,149373376,0
3043,149373377,1
3044,150423377,0
3045,168924613,0
3046,155046976,0
3047,187762667,0
3048,210293111,0
3049,155337479,0
3050,210586880,0
3051,210587130,0
3052,212789099,0
3053,210491194,0
3054,212789101,0
3055,212789103,0
3056,212789104,1
3057,154972392,1
3058,155071735,0
3060,108797935,1
3061,149373365,1
3062,150376588,1
3063,150423422,0
3064,150423423,1
3065,154945606,0
3066,149653536,1
3067,150607142,1
3068,155072719,1
3069,154932191,0
3070,150489537,0
3071,150612936,1
3072,150506807,1
3073,150433418,1
3074,150612647,1
3075,150506149,0
3076,150612481,1
3077,150509545,0
3078,150527782,1
3079,120460579,1
3080,150674901,0
3081,150489830,0
3082,151792116,0
3083,150643014,1
3084,150449063,0
3085,150424399,0
3086,150516784,0
3087,150422770,0
3088,150488401,0
3089,124112689,1
3090,150624765,0
3091,150516592,1
3092,150650375,0
3093,150498391,1
3095,150686486,0
3096,150614552,1
3097,150433685,1
3098,150423310,0
3099,151572172,0
3100,150631649,0
3101,150488631,1
3102,147433779,1
3103,150680220,0
3104,150643645,1
3105,150680267,1
3106,150527230,1
3107,150633211,1
3108,150488625,1
3109,150501436,1
3110,150426049,1
3111,150630376,1
3112,150612671,0
3113,150502119,0
3114,151819766,0
3115,150613081,1
3116,150500872,0
3117,150624364,0
3118,150492306,0
3119,150632697,1
3120,150376591,0
3121,154199743,0
3122,155361630,0
3123,155361667,0
3124,155361686,1
3125,162314377,0
3126,162369863,1
3127,150623045,1
3128,150459960,0
3129,162312699,1
3130,152302724,1
3131,150506196,1
3132,150610174,1
3136,162311376,1
3140,154029116,0
3141,154200144,0
3142,155361629,0
3143,155361666,0
3144,152280899,1
3145,162380228,1
3147,191290483,1
3148,162376899,1
3149,199918186,0
3150,162424448,0
3152,162394841,0
3153,162323724,0
3154,162331029,0
3156,162433866,1
3158,162327113,0
3159,162369234,1
3160,154027162,0
3161,155361627,0
3162,155361685,0
3163,155361698,0
3164,162388106,0
3165,162432069,1
3166,162327255,1
3167,162436691,1
3168,162433090,0
3169,162326606,0
3170,162433263,0
3171,162377313,0
3172,162369456,1
3173,162313872,0
3176,162394970,0
3177,152295652,0
3178,162424123,1
3179,162312784,1
3181,155361634,0
3182,155361697,1
3183,162378128,1
3184,162378030,1
3185,162369209,0
3188,162322460,1
3190,199999048,1
3191,162374707,1
3193,152297417,1
3194,162523679,1
3195,162412361,0
3197,199948114,1
3199,162331473,0
3200,149375965,0
3201,149375987,1
3202,154042426,0
3203,154057997,0
3205,155361684,0
3206,195014824,1
3207,162393316,0
3208,162317052,0
3209,208616963,0
3210,154228724,0
3211,162395191,0
3213,151517930,1
3214,162316857,1
3215,162383327,0
3216,162548224,1
3217,162317168,1
3220,123248997,1
3221,149375980,0
3222,150276483,1
3223,150284926,0
3224,150284939,1
3225,163370298,0
3226,152323109,0
3227,171357278,0
3228,165513603,0
3229,153142603,0
3230,151575211,0
3231,153118812,0
3232,162480454,0
3233,162722532,0
3234,195274753,0
3235,162482496,1
3236,212789129,0
3237,212789130,0
3238,162634616,0
3239,152042242,0
3240,153868342,1
3241,153057451,1
3242,153142426,0
3243,152320385,0
3244,157422742,1
3245,153056498,1
3246,151685488,0
3247,152047067,0
3248,156164887,1
3249,153056410,1
3250,151775600,0
3251,151272378,0
3252,151632375,0
3253,126927012,1
3254,151243345,1
3255,151537644,1
3256,151682545,1
3257,152518805,1
3258,122408455,0
3259,151258998,1
3260,111600604,0
3261,150612205,0
3262,151817554,0
3263,153312245,1
3264,151268319,0
3265,151288555,1
3266,153035196,0
3267,151775582,0
3268,165765998,0
3269,151832565,0
3270,153029798,1
3271,162480619,0
3272,152543560,1
3273,151302132,1
3274,152320326,0
3275,152410460,0
3276,151234369,1
3277,152620896,1
3278,151302055,1
3279,151574213,0
3280,149373349,1
3281,150276479,0
3282,150422506,0
3284,149185206,1
3285,171357279,0
3286,162481375,0
3287,171908194,0
3288,162480689,0
3289,171966291,0
3290,162481550,1
3291,191291080,1
3292,162604676,0
3293,162482983,0
3294,162575808,0
3295,162576641,0
3296,162575324,0
3297,162547256,0
3298,194871152,0
3299,162482280,0
3300,149373342,0
3301,149375971,0
3302,120592548,0
3303,150284931,0
3304,150422456,0
3305,150422497,1
3306,150422508,1
3307,162482227,0
3308,163403916,0
3309,162624986,1
3310,172370766,0
3311,175990133,0
3312,172370659,0
3313,191291479,0
3314,162482493,0
3315,162576229,0
3316,162630952,1
3317,162413452,0
3318,162483080,1
3319,153429807,0
3320,132400029,1
3321,149373332,1
3322,150276489,0
3323,162017561,0
3324,171907431,0
3325,171907683,0
3326,175906153,0
3327,176472412,1
3329,177120831,0
3330,162441584,0
3331,194871146,0
3332,162464145,0
3333,162625109,1
3334,162746748,0
3335,151574924,1
3336,151575919,1
3337,162090364,0
3338,162098362,0
3339,162097017,0
3343,162325894,1
3344,162323877,1
3345,175926843,0
3346,176105918,0
3347,162091728,0
3348,177120952,0
3349,177168493,0
3350,187626911,0
3351,161497417,0
3352,162099828,1
3353,162065126,0
3354,151514152,0
3355,151514769,0
3356,162083985,1
3357,151572497,1
3358,151308772,1
3359,162097647,0
3360,155361593,0
3361,162280872,0
3362,162282548,0
3363,162286616,0
3364,165802249,0
3365,171356638,0
3366,162086640,1
3367,171356828,1
3368,162323472,1
3369,162087450,0
3370,162325599,0
3371,177168758,0
3372,162039590,0
3374,177168590,0
3375,162092038,1
3376,162015412,1
3377,162097996,0
3378,212789161,1
3379,92925484,0
3380,162280888,0
3381,162280938,0
3382,162284556,0
3383,168725902,0
3385,162082652,1
3386,176101247,0
3387,188867612,1
3388,151280316,0
3389,151294837,0
3390,151310222,0
3392,151394072,1
3393,191291131,1
3394,212239269,0
3395,151575999,1
3396,159194028,0
3397,212789163,1
3398,122442309,0
3399,212789164,0
3401,157519963,1
